"language","region","quoteType","typeDisp","quoteSourceName","triggerable","customPriceAlertConfidence","currency","shortName","longName","marketState","hasPrePostMarketData","firstTradeDateMilliseconds","priceHint","circulatingSupply","lastMarket","volume24Hr","volumeAllCurrencies","fromCurrency","toCurrency","coinMarketCapLink","regularMarketChange","regularMarketDayHigh","regularMarketDayRange","regularMarketDayLow","regularMarketVolume","regularMarketPreviousClose","fullExchangeName","regularMarketOpen","averageDailyVolume3Month","averageDailyVolume10Day","startDate","maxSupply","totalSupply","coinImageUrl","logoUrl","fiftyTwoWeekLowChange","fiftyTwoWeekLowChangePercent","fiftyTwoWeekRange","fiftyTwoWeekHighChange","fiftyTwoWeekHighChangePercent","fiftyTwoWeekLow","fiftyTwoWeekHigh","fiftyTwoWeekChangePercent","fiftyDayAverage","fiftyDayAverageChange","fiftyDayAverageChangePercent","twoHundredDayAverage","twoHundredDayAverageChange","twoHundredDayAverageChangePercent","marketCap","sourceInterval","exchangeDataDelayedBy","tradeable","cryptoTradeable","corporateActions","regularMarketTime","exchange","messageBoardId","exchangeTimezoneName","exchangeTimezoneShortName","gmtOffSetMilliseconds","market","esgPopulated","regularMarketChangePercent","regularMarketPrice","symbol"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Trog USD","Trog USD","REGULAR",false,"2024-06-01T00:00:00.000Z",8,420690001920,"CoinMarketCap",825,825,"TROG","USD=X","https://coinmarketcap.com/currencies/trog",-1.7235948e-8,0.0000013308835,"{""low"":1.3113456,""high"":6}",0.0000013113456,825,0.0000013308835,"CCC",0.0000013308835,2891,249,"2024-06-01T00:00:00.000Z",420690001920,420690001920,"https://s2.coinmarketcap.com/static/img/coins/64x64/31569.png","https://s2.coinmarketcap.com/static/img/coins/64x64/31569.png",3.1135437e-7,0.31135437,"{""low"":1,""high"":6}",-0.0000046886457,-0.7814409,0.000001,0.000006,-80,0.00000102,2.9135435e-7,0.28564152,0.000001285,2.6354314e-8,0.020509193,551673,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_TROG_CCC","UTC","UTC",0,"ccc_market",false,-1.2973111,0.0000013113544,"TROG"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Moonsama USD","Moonsama USD","REGULAR",false,"2023-06-14T00:00:00.000Z",6,0,"CoinMarketCap",171,171,"SAMA","USD=X","https://coinmarketcap.com/currencies/exosama-network",-0.000020744279,0.00085583574,"{""low"":8.0460246,""high"":4}",0.00080460246,171,0.00080460246,"CCC",0.00080460246,7,50,"2023-06-23T00:00:00.000Z",1000000000,992501952,"https://s2.coinmarketcap.com/static/img/coins/64x64/23004.png","https://s2.coinmarketcap.com/static/img/coins/64x64/23004.png",0.00013865728,0.1963984,"{""low"":7.06,""high"":4}",-0.0055703428,-0.8683309,0.000706,0.006415,-79.42229,0.00093718,-0.00009252271,-0.09872458,0.001743055,-0.00089839764,-0.51541555,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_SAMA_CCC","UTC","UTC",0,"ccc_market",false,-2.3970711,0.0008446573,"SAMA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","RocketX exchange USD","RocketX exchange USD","REGULAR",false,"2021-04-13T00:00:00.000Z",6,93691312,"CoinMarketCap",7174,7174,"RVF","USD=X","https://coinmarketcap.com/currencies/rocket-vault-rocketx",-0.0013924874,0.020635517,"{""low"":0.020160116,""high"":0.020635517}",0.020160116,7174,0.020632636,"CCC",0.020632636,15460,6857,"2021-04-13T00:00:00.000Z",100000000,98541336,"https://s2.coinmarketcap.com/static/img/coins/64x64/9176.png","https://s2.coinmarketcap.com/static/img/coins/64x64/9176.png",0.008484116,0.7266286,"{""low"":0.011676,""high"":0.077558}",-0.057397887,-0.740064,0.011676,0.077558,-67.94675,0.02754726,-0.0073871445,-0.26816258,0.02527628,-0.005116163,-0.20240965,1888827,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_RVF_CCC","UTC","UTC",0,"ccc_market",false,-6.4608755,0.020160116,"RVF"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","LooksCoin USD","LooksCoin USD","REGULAR",false,"2022-06-28T00:00:00.000Z",6,0,"CoinMarketCap",0,0,"LOOK","USD=X","https://coinmarketcap.com/currencies/lookscoin",-0.0000014272518,0.0073507065,"{""low"":0.0073462743,""high"":0.0073507065}",0.0073462743,0,0.007349887,"CCC",0.007349887,0,0,"2022-06-27T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/20763.png","https://s2.coinmarketcap.com/static/img/coins/64x64/20763.png",0.0026697996,0.57083595,"{""low"":0.004677,""high"":0.009887}",-0.0025402,-0.25692326,0.004677,0.009887,-24.861992,0.00735226,-0.0000054603443,-0.0007426756,0.00735051,-0.0000037103891,-0.0005047798,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_LOOK_CCC","UTC","UTC",0,"ccc_market",false,-0.01942522,0.0073467996,"LOOK"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Simpsons AI USD","Simpsons AI USD","REGULAR",false,"2023-05-22T00:00:00.000Z",8,0,"CoinMarketCap",164,164,"SAI","USD=X","https://coinmarketcap.com/currencies/simpson-ai",2.1486016e-22,1.000215e-18,"{""low"":1,""high"":18}",1e-18,164,1e-18,"CCC",1e-18,296593,8300,"2023-05-22T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/25557.png","https://s2.coinmarketcap.com/static/img/coins/64x64/25557.png",1.000215e-18,,"{""low"":0,""high"":3}",-0.000003,-1,0,0.000003,,3e-7,-3e-7,-1,7.5e-8,-7.5e-8,-1,0,15,0,false,false,"[]","2024-05-17T01:15:00.000Z","CCC","finmb_SAI_CCC","UTC","UTC",0,"ccc_market",false,0.02147907,1.000215e-18,"SAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Morpheus.Network USD","Morpheus.Network USD","REGULAR",false,"2018-05-22T00:00:00.000Z",6,47897216,"CoinMarketCap",246,246,"MNW","USD=X","https://coinmarketcap.com/currencies/morpheus-network",-0.00061678886,0.021017892,"{""low"":0.01895952,""high"":0.021017892}",0.01895952,246,0.020964112,"CCC",0.020964112,1171,254,"2018-05-22T00:00:00.000Z",47897216,47897216,"https://s2.coinmarketcap.com/static/img/coins/64x64/2763.png","https://s2.coinmarketcap.com/static/img/coins/64x64/2763.png",0.005701594,0.4276623,"{""low"":0.013332,""high"":0.180949}",-0.1619154,-0.89481235,0.013332,0.180949,-74.808945,0.0211575,-0.0021239053,-0.100385465,0.043011606,-0.023978012,-0.5574777,911656,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_MNW_CCC","UTC","UTC",0,"ccc_market",false,-3.1388109,0.019033594,"MNW"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Oraichain USD","Oraichain USD","REGULAR",false,"2020-10-28T00:00:00.000Z",6,13823700,"CoinMarketCap",224652,224652,"ORAI","USD=X","https://coinmarketcap.com/currencies/oraichain-token",-0.00048050284,0.46353182,"{""low"":0.42800927,""high"":0.46353182}",0.42800927,224652,0.45033538,"CCC",0.45033538,388679,211120,"2020-10-27T00:00:00.000Z",19779272,18014986,"https://s2.coinmarketcap.com/static/img/coins/64x64/7533.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7533.png",0.17859626,0.7083667,"{""low"":0.252124,""high"":3.855451}",-3.4247308,-0.8882828,0.252124,3.855451,-87.18341,0.47079587,-0.0400756,-0.08512309,0.6796153,-0.24889505,-0.3662293,5954148,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_ORAI_CCC","UTC","UTC",0,"ccc_market",false,-0.11143285,0.43072027,"ORAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","bullish USD",,"REGULAR",false,"2024-07-27T00:00:00.000Z",6,0,"CoinMarketCap",16,16,"BULLISH","USD=X","https://coinmarketcap.com/currencies/bullish",3.3244214e-7,0.00003741516,"{""low"":3.7082715,""high"":5}",0.000037082715,16,0.000037082715,"CCC",0.000037082715,8,0,"2024-07-27T00:00:00.000Z",999995968,999995968,"https://s2.coinmarketcap.com/static/img/coins/64x64/32446.png","https://s2.coinmarketcap.com/static/img/coins/64x64/32446.png",0.00002141516,1.3384476,"{""low"":1.6,""high"":5}",-0.00010458485,-0.73651296,0.000016,0.000142,85,0.0000366,8.151619e-7,0.022272184,0.000042405,-0.000004989841,-0.11767104,0,15,0,false,false,"[]","2026-05-11T14:49:04.000Z","CCC","finmb_BULLISH_CCC","UTC","UTC",0,"ccc_market",false,0.896491,0.00003741516,"BULLISH"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","OpSec USD","OpSec USD","REGULAR",false,"2024-01-08T00:00:00.000Z",6,0,"CoinMarketCap",0,0,"OPSEC","USD=X","https://coinmarketcap.com/currencies/opsec",2.5087502e-7,0.0008400424,"{""low"":8.2968443,""high"":4}",0.00082968443,0,0.0008400424,"CCC",0.0008400424,3,0,"2024-01-08T00:00:00.000Z",100000000,100000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/28973.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28973.png",0.0001306844,0.18695909,"{""low"":6.99,""high"":4}",-0.026774317,-0.96994334,0.000699,0.027604,-96.25418,0.0008026,0.000027084432,0.033745866,0.00104527,-0.00021558558,-0.2062487,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_OPSEC_CCC","UTC","UTC",0,"ccc_market",false,0.03024831,0.00082968443,"OPSEC"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Richverse USD","Richverse USD","REGULAR",false,"2022-07-07T00:00:00.000Z",6,0,"CoinMarketCap",59834,59834,"RIV","USD=X","https://coinmarketcap.com/currencies/richverse",0,0.0027059522,"{""low"":1.9944917,""high"":5}",0.000019944917,59834,0.002431199,"CCC",0.002431199,0,0,"2022-05-27T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/20331.png","https://s2.coinmarketcap.com/static/img/coins/64x64/20331.png",0.000003944917,0.24655731,"{""low"":1.6,""high"":5}",-0.0026860072,-0.99262923,0.000016,0.0027059522,-94.490364,0.00002,-5.5082637e-8,-0.002754132,0.000079465,-0.00005952008,-0.74901,0,15,0,false,false,"[]","2023-02-27T18:30:00.000Z","CCC","finmb_RIV_CCC","UTC","UTC",0,"ccc_market",false,0,0.000019944917,"RIV"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","FOOM USD",,"REGULAR",false,"2023-06-24T00:00:00.000Z",8,0,"CoinMarketCap",1275,1275,"FOOM","USD=X","https://coinmarketcap.com/currencies/foom",-4.329337e-11,5.9431844e-8,"{""low"":5.834946,""high"":8}",5.834946e-8,1275,5.9431844e-8,"CCC",5.9431844e-8,,,"2023-06-16T00:00:00.000Z",0,175000002756608,"https://s2.coinmarketcap.com/static/img/coins/64x64/27023.png","https://s2.coinmarketcap.com/static/img/coins/64x64/27023.png",0,0,"{""low"":5.834946,""high"":8}",-1.082384e-9,-0.018212188,5.834946e-8,5.9431844e-8,,,,,,,,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_FOOM_CCC","UTC","UTC",0,"ccc_market",false,-0.07414217,5.834946e-8,"FOOM"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Crypto Asset Governance Alliance USD",,"REGULAR",false,"2023-11-13T00:00:00.000Z",6,61492072448,"CoinMarketCap",296,296,"CAGA","USD=X","https://coinmarketcap.com/currencies/crypto-asset-governance-alliance",-2.8070644e-7,0.000025384763,"{""low"":2.4962701,""high"":5}",0.000024962701,296,0.000025295829,"CCC",0.000025295829,6664,136,"2023-11-13T00:00:00.000Z",0,99999997952,"https://s2.coinmarketcap.com/static/img/coins/64x64/28395.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28395.png",0.000003316467,0.15074849,"{""low"":2.2,""high"":5}",-0.000043683533,-0.63309467,0.000022,0.000069,-43.18182,0.00002556,-2.4353358e-7,-0.009527917,0.000026675,-0.0000013585322,-0.050929043,1556762,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_CAGA_CCC","UTC","UTC",0,"ccc_market",false,-1.0966284,0.000025316467,"CAGA"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Rootkit Finance USD",,"REGULAR",false,"2020-12-30T00:00:00.000Z",2,0,"CoinMarketCap",43,43,"ROOT","USD=X","https://coinmarketcap.com/currencies/rootkit-finance",0,1547.8436,"{""low"":0.4350974,""high"":1547.8436}",0.4350974,43,0.4454575,"CCC",0.4454575,72,16,"2020-12-22T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/8077.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8077.png",1547.8436,,"{""low"":0,""high"":46608.76}",-45060.918,-0.96679074,0,46608.76,-59.068394,1555.8282,-7.984619,-0.00513207,2523.4534,-975.60974,-0.38661692,0,15,0,false,false,"[]","2022-08-30T18:20:00.000Z","CCC","finmb_ROOT_CCC","UTC","UTC",0,"ccc_market",false,0,1547.8436,"ROOT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","CorgiAI USD",,"REGULAR",false,"2023-06-20T00:00:00.000Z",6,0,"CoinMarketCap",18798,18798,"CORGIAI","USD=X","https://coinmarketcap.com/currencies/corgiai",0.0000019621984,0.00004078329,"{""low"":3.8372968,""high"":5}",0.000038372968,18798,0.000038856855,"CCC",0.000038856855,6745,3910,"2023-06-12T00:00:00.000Z",0,372459732992,"https://s2.coinmarketcap.com/static/img/coins/64x64/26873.png","https://s2.coinmarketcap.com/static/img/coins/64x64/26873.png",0.0000057179604,0.16817531,"{""low"":3.4,""high"":5}",-0.00023828202,-0.85712963,0.000034,0.000278,-76.64671,0.0000359,0.0000038179605,0.10634987,0.00005063,-0.000010912037,-0.21552514,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_CORGIAI_CCC","UTC","UTC",0,"ccc_market",false,5.1970882,0.00003971796,"CORGIAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Marlin USD","Marlin USD","REGULAR",false,"2020-12-21T00:00:00.000Z",5,8228015104,"Coinbase",1597548,1597548,"POND","USD=X","https://coinmarketcap.com/currencies/marlin",-0.00007000007,0.002067925,"{""low"":0.0019984555,""high"":0.002067925}",0.0019984555,1597548,0.0020462195,"CCC",0.0020462195,1249473,1706203,"2020-12-22T00:00:00.000Z",0,10000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/7497.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7497.png",0.000025999965,0.013238271,"{""low"":0.001964,""high"":0.012279}",-0.010289,-0.83793473,0.001964,0.012279,-81.08008,0.00225964,-0.00026964,-0.119328745,0.003428585,-0.0014385849,-0.41958562,16443321,15,0,false,false,"[]","2026-05-11T14:52:02.000Z","CCC","finmb_POND_CCC","UTC","UTC",0,"ccc_market",false,-3.3980615,0.00199,"POND"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","CyberFi Token USD",,"REGULAR",false,"2020-11-18T00:00:00.000Z",6,2400000,"CoinMarketCap",0,0,"CFI","USD=X","https://coinmarketcap.com/currencies/cyberfi",0,0.020904515,"{""low"":0.020904515,""high"":0.020904515}",0.020904515,0,0.020904515,"CCC",0.020904515,24758,34991,"2020-11-17T00:00:00.000Z",0,2400000,"https://s2.coinmarketcap.com/static/img/coins/64x64/7699.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7699.png",0,0,"{""low"":0.020904515,""high"":1014.396}",-1014.3751,-0.99997944,0.020904515,1014.396,-97.4614,0.2914375,-0.270533,-0.92827106,0.8875936,-0.8666891,-0.97644806,50170,15,0,false,false,"[]","2026-05-08T21:08:04.000Z","CCC","finmb_CFI_CCC","UTC","UTC",0,"ccc_market",false,0,0.020904515,"CFI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Tornado Cash USD","Tornado Cash USD","REGULAR",false,"2021-02-09T00:00:00.000Z",4,5260263,"CoinMarketCap",68370,68370,"TORN","USD=X","https://coinmarketcap.com/currencies/torn",0.009612083,7.1629305,"{""low"":7.0385885,""high"":7.1629305}",7.0385885,68370,7.1275268,"CCC",7.1275268,73863,72838,"2020-12-18T00:00:00.000Z",0,9999997,"https://s2.coinmarketcap.com/static/img/coins/64x64/8049.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8049.png",0.33154726,0.04930504,"{""low"":6.724409,""high"":21.604132}",-14.548176,-0.67339784,6.724409,21.604132,-8.715963,8.020143,-0.9641862,-0.12022058,10.1916065,-3.1356502,-0.30766985,37116188,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_TORN_CCC","UTC","UTC",0,"ccc_market",false,0.1364057,7.0559564,"TORN"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","EMOGI Network USD",,"REGULAR",false,"2019-08-26T00:00:00.000Z",6,0,"CoinMarketCap",50276,50276,"LOL","USD=X","https://coinmarketcap.com/currencies/emogi-network",5.002221e-10,0.000014022997,"{""low"":1.4022997,""high"":5}",0.000014022997,50276,0.000014022997,"CCC",0.000014022997,64057,0,"2019-08-25T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/4290.png","https://s2.coinmarketcap.com/static/img/coins/64x64/4290.png",0.0000020229963,0.16858302,"{""low"":1.2,""high"":5}",-0.000718977,-0.98086905,0.000012,0.000733,-97.57785,0.00001476,-7.370036e-7,-0.04993249,0.00003149,-0.000017467002,-0.5546841,0,15,0,false,false,"[]","2022-09-13T18:20:00.000Z","CCC","finmb_LOL_CCC","UTC","UTC",0,"ccc_market",false,0.00356448,0.000014022997,"LOL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","PepeCoin USD","PepeCoin USD","REGULAR",false,"2023-05-01T00:00:00.000Z",6,107057216,"CoinMarketCap",123557,123557,"PEPECOIN","USD=X","https://coinmarketcap.com/currencies/pepecoin",-0.003866978,0.083883844,"{""low"":0.08009243,""high"":0.083883844}",0.08009243,123557,0.08383701,"CCC",0.08383701,209151,126056,"2023-05-01T00:00:00.000Z",133769424,107630584,"https://s2.coinmarketcap.com/static/img/coins/64x64/24835.png","https://s2.coinmarketcap.com/static/img/coins/64x64/24835.png",0.023401015,0.41209126,"{""low"":0.056786,""high"":0.697485}",-0.617298,-0.8850341,0.056786,0.697485,-85.11068,0.08687302,-0.006686002,-0.07696293,0.14151151,-0.0613245,-0.43335342,8584599,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_PEPECOIN_CCC","UTC","UTC",0,"ccc_market",false,-4.600588,0.080187015,"PEPECOIN"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","PlotX USD","PlotX USD","REGULAR",false,"2020-10-21T00:00:00.000Z",6,66318560,"CoinMarketCap",270,270,"PLOT","USD=X","https://coinmarketcap.com/currencies/plotx",0.000024170615,0.0036326863,"{""low"":0.003603624,""high"":0.0036326863}",0.003603624,270,0.003604271,"CCC",0.003604271,271,61,"2020-10-15T00:00:00.000Z",200000000,200000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/7422.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7422.png",0.00056062406,0.18423401,"{""low"":0.003043,""high"":0.007602}",-0.0039983764,-0.5259637,0.003043,0.007602,-22.092522,0.00349384,0.00010978384,0.031422112,0.00427499,-0.000671366,-0.15704505,238987,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_PLOT_CCC","UTC","UTC",0,"ccc_market",false,0.67526615,0.003603624,"PLOT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Orbs USD","Orbs USD","REGULAR",false,"2019-04-03T00:00:00.000Z",6,4370720768,"CoinMarketCap",3723052,3723052,"ORBS","USD=X","https://coinmarketcap.com/currencies/orbs",0.0001162542,0.009013372,"{""low"":0.008774295,""high"":0.009013372}",0.008774295,3723052,0.008941361,"CCC",0.008941361,9418334,3814068,"2019-04-03T00:00:00.000Z",0,10000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/3835.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3835.png",0.0022461694,0.33286446,"{""low"":0.006748,""high"":0.0257}",-0.01670583,-0.6500323,0.006748,0.0257,-59.51551,0.00873182,0.00026234984,0.030045265,0.0100092,-0.0010150308,-0.10140978,39311004,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_ORBS_CCC","UTC","UTC",0,"ccc_market",false,1.3094816,0.0089941695,"ORBS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Micromines USD","Micromines USD","REGULAR",false,"2018-11-19T00:00:00.000Z",8,0,"CoinMarketCap",0,0,"MICRO","USD=X","https://coinmarketcap.com/currencies/micromines",0,4.4175884e-8,"{""low"":4.4175884,""high"":8}",4.4175884e-8,0,4.4175884e-8,"CCC",4.4175884e-8,17,41,"2018-11-19T00:00:00.000Z",0,17999998976,"https://s2.coinmarketcap.com/static/img/coins/64x64/3610.png","https://s2.coinmarketcap.com/static/img/coins/64x64/3610.png",0,0,"{""low"":4.4175884,""high"":8}",-0.000022955825,-0.9980793,4.4175884e-8,0.000023,-25,0.00000186,-0.0000018158241,-0.9762495,0.00000397,-0.000003925824,-0.9888725,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_MICRO_CCC","UTC","UTC",0,"ccc_market",false,0,4.4175884e-8,"MICRO"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Cellframe USD","Cellframe USD","REGULAR",false,"2021-03-29T00:00:00.000Z",6,28599168,"CoinMarketCap",595294,595294,"CELL","USD=X","https://coinmarketcap.com/currencies/cellframe",-0.0022341907,0.052283514,"{""low"":0.046976667,""high"":0.052283514}",0.046976667,595294,0.051826075,"CCC",0.051826075,428936,529125,"2021-03-29T00:00:00.000Z",0,37735000,"https://s2.coinmarketcap.com/static/img/coins/64x64/8992.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8992.png",0.006018713,0.1466155,"{""low"":0.041051,""high"":0.429533}",-0.38246328,-0.8904165,0.041051,0.429533,-85.658585,0.05349782,-0.0064281076,-0.12015644,0.09594771,-0.048878,-0.5094233,1346154,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_CELL_CCC","UTC","UTC",0,"ccc_market",false,-4.531468,0.047069713,"CELL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Sensay USD","Sensay USD","REGULAR",false,"2024-04-03T00:00:00.000Z",6,5205827072,"CoinMarketCap",34878,34878,"SNSY","USD=X","https://coinmarketcap.com/currencies/sensay",0.000004853937,0.00017488629,"{""low"":1.725628,""high"":4}",0.0001725628,34878,0.0001725628,"CCC",0.0001725628,201750,89351,"2024-04-03T00:00:00.000Z",10000000000,10000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/30156.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30156.png",0.000030338924,0.21068697,"{""low"":1.44,""high"":4}",-0.0026486611,-0.9382434,0.000144,0.002823,-93.57832,0.0001868,-0.000012461067,-0.066708066,0.000376175,-0.00020183608,-0.5365484,907578,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_SNSY_CCC","UTC","UTC",0,"ccc_market",false,2.8639364,0.00017433893,"SNSY"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","PsyopAnime USD","PsyopAnime USD","REGULAR",false,"2026-01-10T00:00:00.000Z",6,999984896,"CoinMarketCap",1449398,1449398,"PSYOPANIME","USD=X","https://coinmarketcap.com/currencies/psyopanime",0.00017188839,0.0030542393,"{""low"":0.002594121,""high"":0.0030542393}",0.002594121,1449398,0.002619586,"CCC",0.002619586,1969852,1300991,"2026-01-13T00:00:00.000Z",999984896,999984896,"https://s2.coinmarketcap.com/static/img/coins/64x64/39357.png","https://s2.coinmarketcap.com/static/img/coins/64x64/39357.png",0.0027260554,58.00118,"{""low"":4.7,""high"":5}",-0.021484945,-0.8856849,0.000047,0.024258,883.83453,0.0029585,-0.00018544472,-0.062682,0.0044301073,-0.001657052,-0.37404332,2773013,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_PSYOPANIME_CCC","UTC","UTC",0,"ccc_market",false,6.6081243,0.0027730553,"PSYOPANIME"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","e-Radix USD","e-Radix USD","REGULAR",false,"2020-11-18T00:00:00.000Z",6,698928064,"CoinMarketCap",248,248,"EXRD","USD=X","https://coinmarketcap.com/currencies/radix",-0.000011087162,0.001265612,"{""low"":0.001265612,""high"":0.001265612}",0.001265612,248,0.001265612,"CCC",0.001265612,2400,37,"2020-11-16T00:00:00.000Z",0,698928064,"https://s2.coinmarketcap.com/static/img/coins/64x64/7692.png","https://s2.coinmarketcap.com/static/img/coins/64x64/7692.png",0.00023761194,0.23114002,"{""low"":0.001028,""high"":0.011645}",-0.010379389,-0.8913172,0.001028,0.011645,-84.4357,0.00128724,-0.000021627988,-0.01680183,0.001873075,-0.00060746307,-0.32431325,884571,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_EXRD_CCC","UTC","UTC",0,"ccc_market",false,-0.8684245,0.001265612,"EXRD"
